item_id,item_name,item_type,nutrition_flag,wartość,kcal,fat,saturated_fat,carbohydrates,sugar,fiber,protein,salt,monounsaturated fatty acids,polyunsaturated fatty acids,polyols,starch,omega3,kJ,ergokalcyferol
0000007744,Winiary Bulion Warzywny 160 g,artykuly-spozywcze,Y,w porcji 100 ml,5 kcal,0.1 g,0 g,0.6 g,0.4 g,0 g,0.2 g,0.77 g,,,,,,,
0000008762,Bonitki Rurki z kremem o smaku słony karmel 280 g,artykuly-spozywcze,Y,w porcji 100 g,530 kcal,29 g,12 g,62 g,43 g,1.2 g,4.8 g,0.35 g,,,,,,,
0000004238,Big-Active herbata zielona z mango liść 100 g,artykuly-spozywcze,Y,w porcji 100 ml,2 kcal,0 g,0 g,0.5 g,0 g,,0 g,0 g,,,,,,,
0000016088,Knorr Fix do potraw chińskich 37 g,artykuly-spozywcze,Y,w porcji 100 g,305 kcal,2.7 g,0.6 g,56 g,12 g,7.4 g,9.5 g,13.4 g,,,,,,,
0000010480,Bonitki biszkopciki z nadzieniem o zmaku morelowym z kremem o smaku śmietankowym 170 g,artykuly-spozywcze,Y,w porcji 100 g,382 kcal,9.6 g,4 g,68 g,41 g,2.3 g,4.6 g,0.2 g,,,,,,,
0000007762,Winiary Żurek 49 g,artykuly-spozywcze,Y,w porcji 100 ml,21 kcal,0.2 g,0.1 g,3.8 g,0.9 g,0.3 g,0.8 g,0.65 g,,,,,,,
0000015369,GO ACTIVE Baton wysokobiałkowy z pistacjami bez dodatku cukru 35 g,artykuly-spozywcze,Y,w porcji 100 g,473 kcal,31 g,3.8 g,12 g,5.3 g,22 g,26 g,0.23 g,,,,,,,
0000003230,Prima Finezja Kawa mielona 275 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000003556,Lipton Yellow Label Herbata czarna  (92 torebki) 184 g,artykuly-spozywcze,Y,w porcji 100 g,4 kcal,0 g,0 g,0.5 g,0.5 g,,0.5 g,,,,,,,,
0000002348,Marinero sardynki w sosie paprykowym 110 g,artykuly-spozywcze,Y,w porcji 100 g,171 kcal,12 g,2.7 g,4.7 g,2.6 g,,11 g,0.76 g,4.08 g,3.9 g,,,,,
0000007282,Złota Pasieka Polski miód wielokwiatowy 500 g,artykuly-spozywcze,Y,w porcji 100 g,339 kcal,0 g,0 g,83 g,76 g,0.6 g,0.5 g,0 g,,,,,,,
0000005281,Lipton English Breakfast herbata czarna 92 torebek,artykuly-spozywcze,Y,w porcji 100 ml,4 kcal,0.5 g,0.1 g,0.5 g,0.5 g,,0.5 g,0.01 g,,,,,,,
0000004431,Orbit Spearmint Mints Cukierki bez cukru 16 sztuk 28 g,artykuly-spozywcze,Y,w porcji 100 g,244 kcal,1.2 g,1.2 g,97 g,0 g,,0 g,0 g,,,97 g,,,,
0000015368,Go Active Baton wysokobiałkowy z migdałami i kokosem bez dodatku cukru 35 g,artykuly-spozywcze,Y,w porcji 100 g,473 kcal,30 g,6.2 g,14 g,4.9 g,21 g,27 g,0.3 g,,,,,,,
0000008834,Vitanella Select Pink Crunchy czerwone owoce Quinoa 300 g,artykuly-spozywcze,Y,w porcji 100 g,445 kcal,15.4 g,3.4 g,64.5 g,25.1 g,6.2 g,9 g,0.44 g,,,,,,,
0000004280,Barilla Sos Basilico pomidorowy z bazylią 400 g,artykuly-spozywcze,Y,w porcji 100 g,64 kcal,2.6 g,0.3 g,7.6 g,5.9 g,1.9 g,1.6 g,0.9 g,,,,,,,
0000007536,Biedronka Krówka mleczna 300 g,artykuly-spozywcze,Y,w porcji 100 g,432 kcal,16 g,11 g,68 g,57 g,0 g,4 g,0.14 g,,,,,,,
0000000459, Nasza Spiżarnia Pieczarki marynowane 695g,artykuly-spozywcze,Y,w porcji 100 g,41 kcal,0.5 g,0.1 g,4.9 g,3.7 g,1.4 g,3 g,1 g,,,,,,,
0000010575,Vitanella Płatki owsiane błyskawiczne 500 g,artykuly-spozywcze,Y,w porcji 100 g,363 kcal,5.7 g,1.2 g,60 g,1.8 g,10 g,13 g,0.02 g,,,,,,,
0000004155,Haribo Złote Misie 240 g,artykuly-spozywcze,Y,w porcji 100 g,343 kcal,0.5 g,0.1 g,77 g,46 g,,6.9 g,0.07 g,,,,,,,
0000005282,Lipton Gold herbata czarna 92 torebek,artykuly-spozywcze,Y,w porcji 100 ml,4 kcal,0.5 g,0.1 g,0.5 g,0.5 g,,0.5 g,0.01 g,,,,,,,
0000009881,Roleski Street Food Sos do frytek belgijski 290 g,artykuly-spozywcze,Y,w porcji 100 g,687 kcal,74 g,5.9 g,4.2 g,3.9 g,,1.1 g,0.68 g,,,,,,,
0000000757,Cafe d'Or Classic Kawa rozpuszczalna granulowana 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000009228,Roleski Kechup premium pikantny bez dodatku cukru 425 g,artykuly-spozywcze,Y,w porcji 100 g,46 kcal,0.5 g,0.1 g,7.2 g,5.3 g,,2.2 g,1.5 g,,,,,,,
0000006943,Kamis Kminek cały 15 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004277,Madero Musztarda Francuska 270 g,artykuly-spozywcze,Y,w porcji 100 g,132 kcal,7 g,0.9 g,7 g,6.8 g,6.1 g,6.2 g,2.4 g,,,,,,,
0000008857,Milka Peanut Crispy Caramel czekolada mleczna 90g,artykuly-spozywcze,Y,w porcji 100 g,539 kcal,31 g,15 g,54 g,51 g,2.7 g,9.1 g,0.28 g,,,,,,,
0000007961,Elios Papryczki pikantne nadziewane serem 270 g,artykuly-spozywcze,Y,w porcji 100 g,141 kcal,11 g,5 g,4.9 g,1.1 g,1.3 g,5 g,2.4 g,,,,,,,
0000011818,Culineo Sól himalajska różowa drobnoziarnista 350 g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,0 g,0 g,0 g,0 g,0 g,97.2 g,,,,,,,
0000000164,Top Orzeszki ziemne prażone niesolone 400g,artykuly-spozywcze,Y,w porcji 100 g,616 kcal,51 g,6.4 g,6.7 g,4.3 g,11 g,28 g,0 g,,,,,,,
0000003260,Lindt Excellence Orange Intense czekolada ciemna 100 g,artykuly-spozywcze,Y,w porcji 100 g,534 kcal,32 g,17 g,51 g,46 g,,6.9 g,0.08 g,,,,,,,
0000009733,Madero Sos czosnkowy aromatyczny 410g,artykuly-spozywcze,Y,w porcji 100 g,334 kcal,32 g,2.5 g,8.6 g,6.1 g,0.8 g,1 g,1.5 g,,,,,,,
0000004825,Pudliszki Ketchup pikantny 990 g,artykuly-spozywcze,Y,w porcji 100 g,109 kcal,0 g,0 g,25 g,22 g,1.1 g,1.7 g,2.4 g,,,,,,,
0000001737,Cilineo Makaron Carbonara 55 g,artykuly-spozywcze,Y,w porcji 100 g,100 kcal,2.6 g,1.5 g,15 g,3 g,1.1 g,3.6 g,0.96 g,,,,,,,
0000009008,GustoBello Sugo marinara sos pomidorowy z czosnkiem 600 g,artykuly-spozywcze,Y,w porcji 100 g,68 kcal,3.2 g,0.3 g,6.8 g,5.4 g,1.7 g,1.8 g,1.5 g,,,,,,,
0000005083,Candi Nadziewane kable o smaku truskawkowym 150 g,artykuly-spozywcze,Y,w porcji 100 g,354 kcal,2.5 g,1.6 g,80 g,63 g,0.5 g,1.9 g,0.16 g,,,,,,,
0000007108,Adalbert's Tea Herbata czarna o smaku owoców tropikalnych 50 g (25 x 2 g),artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,,0 g,,,0 g,,,,,,,,
0000008652,PANO Wafle mini Kukurydziane 45g,artykuly-spozywcze,Y,w porcji 100 g,380 kcal,3.9 g,0.6 g,77 g,1.1 g,3.7 g,8 g,0.88 g,,,,,,,
0000003259,Lindt Excellence 85% Cocoa czekolada ciemna 100 g,artykuly-spozywcze,Y,w porcji 100 g,584 kcal,46 g,28 g,19 g,11 g,,12.5 g,0.02 g,,,,,,,
0000002647,Bonitki Kruche ciasteczka z polewą kakaową 300 g,artykuly-spozywcze,Y,w porcji 100 g,523 kcal,29 g,16 g,59 g,19 g,,6.4 g,0.05 g,,,,,,,
0000005108,Knorr Puree boczek z cebulką 51 g,artykuly-spozywcze,Y,w porcji 100 g,89 kcal,3.4 g,0.7 g,11 g,2.1 g,1.8 g,2.6 g,0.62 g,,,,,,,
0000006798,E. Wedel Ptasie Mleczko Śmietankowe w czekoladzie mlecznej 340 g,artykuly-spozywcze,Y,w porcji 100 g,449 kcal,22 g,14 g,58 g,49 g,1.4 g,3.5 g,0.12 g,,,,,,,
0000009543,Go On Protein Crisp Proteinowy baton z ciasteczkami i karmelem w polewie 50 g,artykuly-spozywcze,Y,w porcji 100 g,432 kcal,16 g,9.6 g,53 g,31 g,0.8 g,20 g,1 g,,,,,,,
0000000842,Cafe d'Or Gold Kawa rozpuszczalna 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000005076,Vitanella Olej kokosowy bezzapachowy 500 ml,artykuly-spozywcze,Y,w porcji 100 g,900 kcal,100 g,91 g,0.5 g,0.5 g,0 g,0.5 g,0 g,,,,,,,
0000006429,Princessa Longa Mleczna Wafel przekładany kremem kakaowym oblany mleczną czekoladą 45 g,artykuly-spozywcze,Y,w porcji 100 g,552 kcal,33.1 g,16.9 g,57.1 g,42.9 g,1.8 g,5.4 g,0.28 g,,,,,,,
0000003477,Graal tuńczyk kawałki w oleju roślinnym 3x140 g,artykuly-spozywcze,Y,w porcji 100 g,257 kcal,21 g,1.7 g,0 g,0 g,,17 g,0.57 g,,,,,,,
0000000166,Top Orzeszki ziemne smażone solone 400g,artykuly-spozywcze,Y,w porcji 100 g,610 kcal,51 g,7.8 g,4.8 g,4.2 g,12 g,27 g,1 g,,,,,,,
0000007147,Dr. Oetker Slodka Chwila Budyń czekoladowy 45 g,artykuly-spozywcze,Y,w porcji 100 g,78 kcal,0.4 g,0.2 g,16 g,9.4 g,,2.3 g,0.09 g,,,,,,,
0000005660,Dega Paprykarz szczeciński 135 g,artykuly-spozywcze,Y,w porcji 100 g,159 kcal,10 g,1.2 g,10 g,3.7 g,,5.3 g,1.6 g,,,,,,,
0000003415,"Be Fresh Guma do żucia bez cukru Spearmint 42,9 g",artykuly-spozywcze,Y,w porcji 100 g,159 kcal,0 g,0 g,66 g,0 g,,0 g,0.02 g,,,,,,,
0000001105,Magnetic Monti orzeszki arachidowe w czekoladzie mlecznej i cukrowej otoczce 240 g,artykuly-spozywcze,Y,w porcji 100 g,489 kcal,23 g,9.8 g,60 g,55 g,3.6 g,8.6 g,0.18 g,,,,,,,
0000000726,Cafe d'Or Cappuccino o Smaku Śmietankowym 130g,artykuly-spozywcze,Y,w porcji 100 g,426 kcal,10 g,9.4 g,76 g,50 g,1.8 g,7.1 g,0.4 g,,,,,,,
0000008826,Dr. Oetker Żelatyna 20 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008362,BakaD'Or Selection Orzechy brazylijskie 180 g,artykuly-spozywcze,Y,w porcji 100 g,693 kcal,67 g,16 g,4.2 g,2.3 g,7.5 g,14 g,0 g,,,,,,,
0000017952,Werther's Original drops 50 g,artykuly-spozywcze,Y,w porcji 100 g,424 kcal,8.4 g,5.7 g,86.9 g,71.6 g,,0.3 g,1 g,,,,,,,
0000007367,Delecta Aromat do ciast migdałowy 9 ml,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000000527,Nasza Spiżarnia Buraczki tarte 420 g,artykuly-spozywcze,Y,w porcji 100 g,50 kcal,0.5 g,0.1 g,9.7 g,9.7 g,1.6 g,1.3 g,0.3 g,,,,,,,
0000006793,E.Wedel Ptasie Mleczko® Śmietankowe 360 g,artykuly-spozywcze,Y,w porcji 100 g,454 kcal,23 g,14 g,57 g,48 g,1.4 g,3.4 g,0.1 g,,,,,,,
0000002353,Marinero sardynki w oleju roślinnym 110 g,artykuly-spozywcze,Y,w porcji 100 g,294 kcal,24 g,2.8 g,5 g,0 g,,14 g,1.1 g,14 g,6.9 g,,,,,
0000010872,Knorr Sos koperkowo-ziołowy 9 g,artykuly-spozywcze,Y,w porcji 100 ml,422 kcal,45 g,6.3 g,4.5 g,3.6 g,0.8 g,0.5 g,2.4 g,,,,,,,
0000008902,Piątnica Roślinna owsiane 1 l,artykuly-spozywcze,Y,w porcji 100 g,37 kcal,1.3 g,0.2 g,6 g,4.1 g,,0.4 g,0.12 g,,,,,,,
0000003231,Jacobs Kronung Kawa mielona 275 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000009972,Bonitki Herbatniki deserowe z cukrem 200 g,artykuly-spozywcze,Y,w porcji 100 g,491 kcal,21 ,10 ,66 ,20 ,1.4 ,8 ,,,,,,,,
0000015965,Twój Deser Galaretka smak cytrynowy 2 x 75 g,artykuly-spozywcze,Y,w porcji 100 g,52 kcal,0 g,0 g,11 g,11 g,0 g,1.6 g,0 g,,,,,,,
0000006931,Kamis Mieszanka przyprawowa przyprawa do kurczaka po staropolsku 25 g,artykuly-spozywcze,Y,w porcji 100 g,189 kcal,2 g,0.4 g,29 g,3.3 g,,8.2 g,40.4 g,,,,,,,
0000004507,Jacobs Kronung Kawa rozpuszczalna 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000013011,Mentos Pure Fresh Spearmint Butelka 60 g,artykuly-spozywcze,Y,w porcji 100 g,180 kcal,0.2 g,0.2 g,73 g,0 g,,0 g,0.04 g,,,71 g,,,,
0000012582,Culineo Fix Boloński 41 g,artykuly-spozywcze,Y,w porcji 100 ml,49 kcal,0.2 g,0.1 g,9.4 g,6.5 g,2 g,1.7 g,1.5 g,,,,,,,
0000009234,La Española Oliwa z oliwek najwyższej jakości z pierwszego tłoczenia 750 ml,artykuly-spozywcze,Y,w porcji 100 g,900 kcal,100 g,14 g,0 g,0 g,0 g,0 g,0 g,,,,,,,
0000006572,Heinz Ketchup łagodny 1000 g,artykuly-spozywcze,Y,w porcji 100 g,102 kcal,0.1 g,0.1 g,23.2 g,22.8 g,,1.2 g,1.8 g,,,,,,,
0000010523,Garden Gourmet Veggie Balls Wegetariański produkt na bazie marchwi i groszku 200 g,artykuly-spozywcze,Y,w porcji 100 g,227 kcal,14.4 g,1 g,5.2 g,3.3 g,5.9 g,16.2 g,1 g,,,,,,,
0000008236,GustoBello Sos Pomidorowy z Serem Parmigiano Reggiano 600g,artykuly-spozywcze,Y,w porcji 100 g,61 kcal,3.2 g,0.7 g,5.5 g,5 g,0.9 g,2.1 g,1.4 g,,,,,,,
0000008686,Airwaves Cool Cassis XXL 42 drażetki 58g,artykuly-spozywcze,Y,w porcji 100 g,151 kcal,0 g,0 g,62.8 g,0 g,,0 g,0 g,,,62.8 g,,,,
0000015423,Bonitki Wafelki z kremem o smaku waniliowym 138 g,artykuly-spozywcze,Y,w porcji 100 g,527 kcal,28 g,16 g,60 g,31 g,0.6 g,7.5 g,0.45 g,,,,,,,
0000003229,Jacobs Cronat Gold Kawa rozpuszczalna 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000014911,Dallmayr Classic Kawa ziarnista 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000003103,Vitanella Musli Baton żurawina z pełnym ziarnem 40 g,artykuly-spozywcze,Y,w porcji 100 g,397 kcal,10 g,1.3 g,66 g,31 g,4.4 g,7.7 g,0.15 g,,,,,,,
0000008899,Piątnica Roślinna migdałowe 1 l,artykuly-spozywcze,Y,w porcji 100 g,48 kcal,2.9 g,0.2 g,3.9 g,2.8 g,,1.5 g,0.05 g,,,,,,,
0000009424,GustoBello Ryż do risotto arborio 1 kg,artykuly-spozywcze,Y,w porcji 100 g,342 kcal,0.7 g,0.2 g,78 g,0.5 g,0.8 g,7.2 g,0.02 g,,,,,,,
0000004987,Vitanella Orito kakaowe 350 g,artykuly-spozywcze,Y,w porcji 100 g,442 kcal,17.5 g,61.6 g,61.6 g,26.5 g,3.5 g,7.7 g,0.52 g,,,,,,,
0000004982,"Swojska Chata Kapusta kiszona z marchewką wiaderko, 1 kg",artykuly-spozywcze,Y,w porcji 100 g,25 kcal,0.5 g,0 g,3.6 g,1.6 g,2.7 g,1.2 g,1.3 g,,,,,,,
0000016401,Grześki Mega Baton w czekoladzie mlecznej 50 g,artykuly-spozywcze,Y,w porcji 100 g,494 kcal,23 g,13 g,65 g,43 g,,5.6 g,0.39 g,,,,,,,
0000001834,Be Fresh Drażetki o smaku miętowym 16 g,artykuly-spozywcze,Y,w porcji 100 g,398 kcal,0.5 g,0.5 g,99.4 g,96.3 g,,0.5 g,0.5 g,,,,,,,
0000016404,"Orbit For Kids Bezcukrowa guma do żucia (7 szt.) 14,4 g",artykuly-spozywcze,Y,w porcji 100 g,160 kcal,0 g,0 g,67 g,0 g,,0 g,0 g,,,67 g,,,,
0000007120,Adalbert's Tea Breakfast Tea Herbata czarna (25 x 2 g) 50 g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,,0 g,,,0 g,,,,,,,,
0000016510,Marinero łosoś kawałki w sosie pomidorowym 150 g,artykuly-spozywcze,Y,w porcji 100 g,176 kcal,10 g,1.5 g,3.6 g,2 g,,18 g,0.62 g,,,,,,,
0000008177,Go Vege Napój sojowy 1 l,artykuly-spozywcze,Y,w porcji 100 ml,44 kcal,1.8 g,0.3 g,3.2 g,2.4 g,0.8 g,3.3 g,0.14 g,,,,,,,
0000000759,Milton Earl grey strong Herbata czarna aromatyzowana 120 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000006307,7 Days Bake Rolls Pizza 150 g,artykuly-spozywcze,Y,w porcji 100 g,451 kcal,15 g,6 g,64 g,7 g,,14 g,2.3 g,,,,,,,
0000005831,Felix Orzeszki ziemne smażone i solone 140 g,artykuly-spozywcze,Y,w porcji 100 g,615 kcal,51 g,7.8 g,11 g,5.3 g,8.2 g,25 g,1.2 g,27 g,15 g,,,,,
0000007909,"Zielnik Polski Czystek - suplement diety 20tb 2,0g",artykuly-spozywcze,Y,w porcji 100 ml,1 kcal,0 g,0 g,0 g,0 g,,0 g,0 g,,,,,,,
0000004744,Vitanella Select Musli z owocami i siemieniem lnianym 420g,artykuly-spozywcze,Y,w porcji 100 g,370 kcal,8.7 g,2.6 g,59 g,24.7 g,9.6 g,9 g,0.03 g,,,,,,,
0000009230,Roleski Ketchup premium łagodny 465 g,artykuly-spozywcze,Y,w porcji 100 g,123 kcal,0.5 g,0.1 g,27 g,25 g,,1.9 g,2.3 g,,,,,,,
0000002831,Remsey Rozgrzej się! Herbatka o smaku maliny z imbirem i rokitnikiem 40g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000000902,Słodka Kraina Graciella truskawkowa 400 g,artykuly-spozywcze,Y,w porcji 100 g,421 kcal,19 g,11 g,59 g,37 g,1.2 g,4.1 g,0.63 g,,,,,,,
0000008173,Bakallino Masa krówkowa Kajmak 400 g,artykuly-spozywcze,Y,w porcji 100 g,282 kcal,5.5 g,3.8 g,53 g,53 g,0 g,5.5 g,0.19 g,,,,,,,
0000004604,Krakus Mielonka luksusowa 300 g,artykuly-spozywcze,Y,w porcji 100 g,233 kcal,19 g,7.6 g,0.5 g,0 g,,15 g,1.9 g,,,,,,,
0000007089,BakaD'Or Sélection Pestki dyni 180 g,artykuly-spozywcze,Y,w porcji 100 g,568 kcal,44 g,7.9 g,3.9 g,1.2 g,8.1 g,34 g,0.22 g,,,,,,,
0000000977,Delikatesowa Szynka wieprzowa mielona 110 g,artykuly-spozywcze,Y,w porcji 100 g,102 kcal,5.4 g,2.1 g,0.3 g,0.3 g,2.4 g,12 g,2.4 g,,,,,,,
0000006458,"Plony Natury Natural Mix Ryż  parboiled, makaron vermicelli, marchewka, groszek, bazylia 4x100 g",artykuly-spozywcze,Y,w porcji 100 g,343 kcal,0.8 g,0.3 g,72 g,6 g,6 g,9 g,0.06 g,,,,,,,
0000016282,Alpro Sojowe wysokobiałkowe 750 ml,artykuly-spozywcze,Y,w porcji 100 ml,57 kcal,2.8 g,0.5 g,2.5 g,2.5 g,0.9 g,5 g,0.1 g,,,,,,,
0000004893,Vitanella Musli owocowe 1 kg,artykuly-spozywcze,Y,w porcji 100 g,333 kcal,4.6 g,1.2 g,59.5 g,19.4 g,10 g,8.4 g,0.03 g,,,,,,,
0000005879,Kujawski olej z lnu tłoczony na zimno 250 ml,artykuly-spozywcze,Y,w porcji 100 g,900 kcal,100 g,9.4 g,0 g,0 g,0 g,0 g,0 g,17.3 g,73.1 g,0 g,0 g,,,
0000014688,Good Food Corn A'petit Papryka Pop Corn Snack 60 g,artykuly-spozywcze,Y,w porcji 100 g,412 kcal,8.4 g,0.8 g,75 g,2.5 g,3.4 g,7.3 g,1.1 g,,,,,,,
0000007919,"Vitanella Select Migdały, Żurawina, Orzeszki ziemne 40 g",artykuly-spozywcze,Y,w porcji 100 g,522 kcal,32.9 g,3.8 g,41.1 g,32.4 g,6 g,12.4 g,0.01 g,,,,,,,
0000006305,Asia Flavours Sos sriracha 180 ml,artykuly-spozywcze,Y,w porcji 100 ml,136 kcal,0 g,0 g,33 g,26 g,,1.1 g,7.5 g,,,,,,,
0000003634,TaoTao Sos Sojowy 150 ml,artykuly-spozywcze,Y,w porcji 100 g,27 kcal,0 g,0 g,2.7 g,1.9 g,0 g,3.8 g,16.7 g,,,,,,,
0000002098,Bonitki Herbatniki maślane 250 g,artykuly-spozywcze,Y,w porcji 100 g,480 kcal,16 g,7.6 g,76 g,23 g,,7.5 g,0.8 g,,,,,,,
0000015478,MC Cafe Premium kawa mielona 250 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000005104,Vitanella Select Peanut Butter crunchy 96% orzeszków 450g,artykuly-spozywcze,Y,w porcji 100 g,613 kcal,49 g,8.5 g,17 g,7.1 g,7.4 g,22 g,0.7 g,,,,,,,
0000002708,"Teekanne Herbata biała cytrusowa 20 torebek x 1,25g ",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000009788,Hellmann's Majonez Babuni 405 ml,artykuly-spozywcze,Y,w porcji 100 ml,604 kcal,64 g,5.1 g,4.6 g,4 g,,0.8 g,0.99 g,40.5 g,18.1 g,,,,,
0000009237,E. Wedel Czekolada Mleczna z Wafelkami Orzechowymi WW 245 g,artykuly-spozywcze,Y,w porcji 100 g,540 kcal,29 g,15 g,61 g,56 g,2.7 g,7.1 g,0.19 g,,,,,,,
0000008005,Biedronka Brasil Mogiana Kawa ziarnista 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000005924,Go Vege napój Vege ryż - kokos 1 l,artykuly-spozywcze,Y,w porcji 100 g,63 kcal,1.8 g,1.6 g,11.3 g,5.9 g,0.4 g,0.3 g,0.09 g,,,,,,,
0000015622,"Bakello Żelatyna do mięs, ryb, warzyw i deserów, super klarowna 50 g",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000001908,Remsey Herbata czarna klasyczna w torebkach 75 torebek 150 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000001655,Top Słonecznik prażony 200 g,artykuly-spozywcze,Y,w porcji 100 g,630 kcal,55 g,6.4 g,8.5 g,3.2 g,8.5 g,21 g,0 g,,,,,,,
0000007379,Lajkonik Mini Krakersy ser i cebula 100 g,artykuly-spozywcze,Y,w porcji 100 g,494 kcal,21 g,1.4 g,67 g,8.6 g,2.2 g,8.2 g,2 g,,,,,,,
0000000944,Magnetic Czekolada mleczna nadziewana Karmelowa 100 g,artykuly-spozywcze,Y,w porcji 100 g,526 kcal,32 g,19 g,54 g,50 g,0.9 g,5.6 g,0.28 g,,,,,,,
0000004432,Winterfresh Strong Mints 16 sztuk 28g,artykuly-spozywcze,Y,w porcji 100 g,244 kcal,1 g,1 g,98 g,0 g,,0 g,0 g,,,98 g,,,,
0000012109,Go Active Baton proteinowy smak kokosowy 40 g,artykuly-spozywcze,Y,w porcji 100 g,411 kcal,15 g,11 g,30 g,6.2 g,9.3 g,32 g,0.1 g,,,23 g,,,,
0000007073,Asia Flavours Sushi Nori algi morskie 16 g,artykuly-spozywcze,Y,w porcji 100 g,353 kcal,2.2 g,0.9 g,40 g,0 g,,43 g,1.6 g,,,,,,,
0000007064,Maltesers Czekoladki z lekkim chrupiącym środkiem 102 g ,artykuly-spozywcze,Y,w porcji 100 g,503 kcal,25 g,15 g,61 g,53 g,,8.5 g,0.42 g,,,,,,,
0000004247,Alpro Migdałowe niesłodzone 1 l,artykuly-spozywcze,Y,w porcji 100 g,13 kcal,1.1 g,0.1 g,0 g,0 g,0.3 g,0.4 g,0.14 g,,,,,,,
0000017015,Lipton Herbata zielona (20 torebek) 28 g,artykuly-spozywcze,Y,w porcji 100 ml,4 kcal,0.5 g,0.1 g,0.5 g,0.5 g,,0.5 g,0.01 g,,,,,,,
0000004050,Milka Alpine Milk czekolada mleczna 270 g,artykuly-spozywcze,Y,w porcji 100 g,530 kcal,29 g,18 g,59 g,58 g,1.8 g,6.3 g,0.37 g,,,,,,,
0000004245,Drop Pasztet kremowy z drobiem i pomidorami drobiowo-wieprzowy 160 g,artykuly-spozywcze,Y,w porcji 100 g,209 kcal,17 g,6.6 g,5.6 g,1.2 g,,8.5 g,1.4 g,,,,,,,
0000002746,Cafe d'Or Espresso Kawa ziarnista 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000016412,Lipton Earl Grey Lemon 25 torebek,artykuly-spozywcze,Y,w porcji 100 ml,4 kcal,0.5 g,0.1 g,0.5 g,0.5 g,,0.5 g,0.01 g,,,,,,,
0000016363,Tic Tac Drażetki o smaku owoców yuzu mandarynki cytryny oraz cytryny-limetki 54 g,artykuly-spozywcze,Y,w porcji 100 g,394 kcal,0.6 g,0.6 g,94.9 g,90.1 g,,0.1 g,0.02 g,,,,,,,
0000006308,7 Days Bake Rolls Chrupki chlebowe z otrębami pszennymi o smaku pizzy 160 g,artykuly-spozywcze,Y,w porcji 100 g,436 kcal,16.5 g,7.2 g,54 g,10 g,7.7 g,14 g,2.35 g,,,,,,,
0000008976,Kamis Pieprz czarny mielony 36 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000006581,Remsey Herbatka aromatyzowana owocowo  o smaku  maliny i truskawki 20 torebek 40 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000009526,Go Active Granola wysokobiałkowa z czekoladą i morelą 200 g,artykuly-spozywcze,Y,w porcji 100 g,442 kcal,16 g,2.9 g,38 g,14 g,13 g,30 g,0.12 g,,,,,,,
0000003594,Ritter Sport czekolada mus kakao 100 g,artykuly-spozywcze,Y,w porcji 100 g,2400 kcal,39 g,23 g,47 g,46 g,,7.4 g,0.27 g,,,,,,,
0000000943,Magnetic Czekolada mleczna nadziewana Malinowa 100 g,artykuly-spozywcze,Y,w porcji 100 g,515 kcal,29 g,17 g,58 g,56 g,1.1 g,5.2 g,0.21 g,,,,,,,
0000015675,Nuss Milk Krem kakaowo-mleczny o smaku orzechowym 400 g,artykuly-spozywcze,Y,w porcji 100 g,571 kcal,37 g,8.2 g,55 g,54 g,2 g,3.9 g,0.13 g,,,,,,,
0000015385,Nasza Spiżarnia Wiśnie drylowane 680 g,artykuly-spozywcze,Y,w porcji 100 g,76 kcal,0.4 g,0.1 g,17.5 g,16.3 g,0 g,0.4 g,0 g,,,,,,,
0000003589,Ritter Sport Czekolada mleczna z rodzynkami w rumie i orzechami laskowymi 100 g,artykuly-spozywcze,Y,w porcji 100 g,522 kcal,28 g,15 g,56 g,54 g,,6.3 g,0.15 g,,,,,,,
0000003561,Plony Natury Mąka żytnia T 2000 Pełnoziarnista 1 kg,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004098,Barilla Pesto Rosso z pomidorami serem i orzechami 200 g,artykuly-spozywcze,Y,w porcji 100 g,324 kcal,28 g,3.7 g,13.2 g,7.5 g,2 g,3.8 g,3 g,,,,,,,
